Macro,W97M.Sprite
Macro,W97M.StasOne
Macro,W97M.Sting.B
Macro,W97M.Story
Macro,W97M.String.C
Macro,W97M.Strings.I
Macro,W97M.Sun.B
Macro,W97M.Sunirt.A.Gen
Macro,W97M.Surround.A
Macro,W97M.Surround.C
Macro,W97M.Tabi.Trojan
Macro,W97M.Tchau
Macro,W97M.ThirtyFour.A
Macro,W97M.Thus.A
Macro,W97M.Thus.AB
Macro,W97M.Thus.AJ
Macro,W97M.Thus.AU
Macro,W97M.Thus.AW
Macro,W97M.Thus.B
Macro,W97M.Thus.BU
Macro,W97M.Thus.CD
Macro,W97M.Thus.CN
Macro,W97M.Thus.CP
Macro,W97M.Thus.CQ
Macro,W97M.Thus.CV
Macro,W97M.Thus.D
Macro,W97M.Thus.E
Macro,W97M.Thus.EE
Macro,W97M.Thus.EF
Macro,W97M.Thus.EG
Macro,W97M.Thus.EY
Macro,W97M.Thus.F
Macro,W97M.Thus.G
Macro,W97M.Thus.H
Macro,W97M.Thus.J
Macro,W97M.Thus.M
Macro,W97M.Thus.N
Macro,W97M.Thus.O
Macro,W97M.Thus.P
Macro,W97M.Thus.S
Macro,W97M.Thus.T
Macro,W97M.Thus.U
Macro,W97M.Thus.V
Macro,W97M.Thus.W
Macro,W97M.Thus.Y
Macro,W97M.Timret
Macro,W97M.Titch
Macro,W97M.Titch.E
Macro,W97M.Titch.H
Macro,W97M.Title
Macro,W97M.Toler
Macro,W97M.Tolu
Macro,W97M.Tooth
Macro,W97M.Tpro.A
Macro,W97M.Trug.A
Macro,W97M.Trug.B
Macro,W97M.Turn.A
Macro,W97M.Twopey.A
Macro,W97M.Twopey.B
Macro,W97M.Twopey.D
Macro,W97M.Twopey.E
Macro,W97M.Vale
Macro,W97M.Verlor
Macro,W97M.Verlor.K
Macro,W97M.VMPCK1.gen
Macro,W97M.Wazzu.DU
Macro,W97M.Wisefool
Macro,W97M.WMVG.Gen
Macro,W97M.Wrench.H
Macro,W97M.Wrench.I
Macro,W97M.X3
Macro,W97M.Yand.A
Macro,W97M.ZMK.J
Macro,WM.Appder
Macro,WM.Atom.A
Macro,WM.Boom:De
Macro,WM.CAP.A
Macro,WM.Cartman
Macro,WM.Colors
Macro,WM.Colors.B
Macro,WM.Colors.C
Macro,WM.Colors.CA
Macro,WM.Concept
Macro,WM.Concept.C
Macro,WM.Concept.D
Macro,WM.Concept.F
Macro,WM.Concept.K
Macro,WM.Concept.N
Macro,WM.CopyCap.A
Macro,WM.Date
Macro,WM.Demon
Macro,WM.Divina.A
Macro,WM.DMV
Macro,WM.Doggie
Macro,WM.Easy
Macro,WM.Friendly:De
Macro,WM.Guess
Macro,WM.Helper
Macro,WM.Hot
Macro,WM.Imposter
Macro,WM.Irish
Macro,WM.Johnny
Macro,WM.KillDLL
Macro,WM.LBYNJ:De
Macro,Wm.Look.C:Tw
Macro,WM.MDMA
Macro,WM.NiceDay
Macro,WM.Niknat
Macro,WM.NJ-WMDK1.E
Macro,WM.NOP.A:De
Macro,WM.NOP.B:De
Macro,WM.Nottice
Macro,WM.Npad.A
Macro,WM.Nuclear
Macro,WM.Nuclear.B
Macro,Wm.Outlaw
Macro,WM.Pesan.B
Macro,WM.Polite
Macro,WM.PolyPoster
Macro,WM.Rapi
Macro,WM.Reflex
Macro,WM.Satanic
Macro,WM.Saver:De
Macro,WM.ShareFun.A
Macro,WM.ShowOff
Macro,WM.Spooky:De
Macro,WM.Tedious
Macro,Wm.Theatre:Tw
Macro,Wm.Twno.B
Macro,Wm.Twno.C
Macro,Wm.Twno.D
Macro,WM.Wazzu
Macro,WM.Wazzu.B
Macro,WM.Wazzu.H
Macro,WM.Xenixos:De
Macro,X97M.Adn.B
Macro,X97M.Adn.C.Gen
Macro,X97M.Avone.A
Macro,X97M.Barisada.A
Macro,X97M.Barisada.B
Macro,X97M.Barisada.C
Macro,X97M.Barisada.D
Macro,X97M.Barisada.E
Macro,X97M.Barisada.F
Macro,X97M.Barisada.K
Macro,X97M.Barisada.O
Macro,X97M.Barisada.P
Macro,X97M.BDoc2
Macro,X97M.Cian.C@mm
Macro,X97M.Codemas.B
Macro,X97M.Crex
Macro,X97M.DIVI.Family
Macro,X97M.Divi.M
Macro,X97M.Divi.O
Macro,X97M.Draco
Macro,X97M.Dropo
Macro,X97M.Ellar.C
Macro,X97M.Ellar.E
Macro,X97M.Ellar.F
Macro,X97M.Esab
Macro,X97M.Fixen
Macro,X97M.Frost
Macro,X97M.Gluas
Macro,X97M.Grazz.A
Macro,X97M.Hail.A
Macro,X97M.Hihihoho
Macro,X97M.Jini.A1
Macro,X97M.Kbase
Macro,X97M.Laroux.FY
Macro,X97M.Laroux.TY
Macro,X97M.Laroux.TZ
Macro,X97M.Laroux.UA
Macro,X97M.Laroux.WM
Macro,X97M.Obvious.A
Macro,X97M.Phoneman
Macro,X97M.Pink.A.Gen
Macro,X97M.Rawo
Macro,X97M.Rellik
Macro,X97M.Reten.A
Macro,X97M.Reten.B
Macro,X97M.Reten.C
Macro,X97M.ROH.A
Macro,X97M.Romlax
Macro,X97M.Sops
Macro,X97M.Squared.A
Macro,X97M.Sufe
Macro,X97M.Sugar
Macro,X97M.Sugar.F
Macro,X97M.Sysbin
Macro,X97M.Threekay.A
Macro,X97M.Trevir
Macro,X97M.Vcode.A
Macro,XF.Sic
Macro,XM.Compat.A
Macro,XM.Laroux.BP
Macro,XM.Laroux.UB
Macro,XM.Momac.A
Macro,XM.Register
Macro,XM.Robocop.B
Macro,XM.Sofa
Macro,XM.VNN
Macro,XM.ZePast.A
Misleading Application,OSX.Macsweeper!gen1
Misleading Application,SecEssentialFraud!gen1
Misleading Application,SecEssentialFraud!gen2
Misleading Application,SecShieldFraud!gen10
Misleading Application,SecShieldFraud!gen11
Misleading Application,SecShieldFraud!gen12
Misleading Application,SecShieldFraud!gen13
Misleading Application,SecShieldFraud!gen14
Misleading Application,SecShieldFraud!gen2
Misleading Application,SecShieldFraud!gen3
Misleading Application,SecShieldFraud!gen5
Misleading Application,SecShieldFraud!gen6
Misleading Application,SecShieldFraud!gen7
Misleading Application,SecShieldFraud!gen8
Misleading Application,SecShieldFraud!gen9
Misleading Application,Suspicious.MLApp 
Misleading Application,Suspicious.S.MLApp 
Misleading Application,SystemDefender!gen1
Misleading Application,SystemDefender!gen2
Misleading Application,Unvirex!gen1
Misleading Application Trojan,Packed.Generic.454
Misleading Application Trojan,SmartAVFraud!gen1
Misleading Application Trojan,SmartAVFraud!gen2
Misleading Application Trojan,WindowsAntivirusPro!gen1
Other,Android.Virusshield
Other,Backdoor.Abebot
Other,Backdoor.AntiLam
Other,Backdoor.Berbew.J
Other,Backdoor.Bionet.404
Other,Backdoor.Bipfam!gen1
Other,Backdoor.Bipfam!gen2
Other,Backdoor.Botex
Other,Backdoor.Brador.A
Other,Backdoor.Carool
Other,Backdoor.Carufax.A
Other,Backdoor.Cazno
Other,Backdoor.Ciadoor
Other,Backdoor.Coreflood!1
Other,Backdoor.Daserf
Other,Backdoor.Daserf!gen1
Other,Backdoor.Delf
Other,Backdoor.DMSpammer
Other,Backdoor.Doster
Other,Backdoor.Equation
Other,Backdoor.Formador
Other,Backdoor.Ghostnet!gen1
Other,Backdoor.IRC.Aimwin
Other,Backdoor.IRC.Bbot
Other,Backdoor.IRC.Bot.B
Other,Backdoor.Korplug!gen6
Other,Backdoor.Mosuck
Other,Backdoor.Nithsys
Other,Backdoor.Olourk
Other,Backdoor.Pcclient
Other,Backdoor.Ratenjay!gen1
Other,Backdoor.Ratenjay!gen2
Other,Backdoor.Ratenjay!gen3
Other,Backdoor.Rustock
Other,Backdoor.VB.CH
Other,Backdoor.Zinx
Other,BAT.Etimolod.A
Other,BAT.Trojan
Other,Bloodhound.Exploit.121
Other,Bloodhound.Exploit.39
Other,Bloodhound.Exploit.539
Other,Bloodhound.Exploit.553
Other,Bloodhound.Exploit.554
Other,Bloodhound.Exploit.574
Other,Bloodhound.Exploit.62
Other,Bloodhound.Exploit.65
Other,Bloodhound.Exploit.66
Other,Bloodhound.Exploit.67
Other,Bloodhound.Exploit.68
Other,Bloodhound.Exploit.70
Other,Bloodhound.Exploit.92
Other,Bloodhound.Exploit.94
Other,Bloodhound.Flash.23
Other,Bloodhound.Flash.24
Other,Bloodhound.Flash.26
Other,Bloodhound.Packed.29
Other,Bloodhound.V.1
Other,Bloodhound.V.2
Other,Boot.Chan
Other,Boot.HDRoot
Other,Boot.Pitou
Other,Boot.Pitou.B
Other,Dialer.Gen.2
Other,Dialer.Generic
Other,Download.Tagdoor
Other,Downloader
Other,Downloader!gm
Other,Downloader.BO
Other,Downloader.Botten
Other,Downloader.CDT
Other,Downloader.Dluca.D
Other,Downloader.Hashedip
Other,Downloader.Mimail.B
Other,Downloader.Misapp!zip
Other,Downloader.Nemim!gen1
Other,Downloader.Nurevil!gen
Other,Downloader.Parshell!g3
Other,Downloader.Psyme
Other,Exp.CVE-2013-3874
Other,Exp.CVE-2013-3875
Other,Exp.CVE-2013-3885
Other,Exp.CVE-2013-3886
Other,Exp.CVE-2013-3910
Other,Exp.CVE-2013-3911
Other,Exp.CVE-2013-3912
Other,Exp.CVE-2013-3914
Other,Exp.CVE-2013-3916
Other,Exp.CVE-2014-0546
Other,Exp.CVE-2014-0565
Other,Exp.CVE-2014-0569
Other,Exp.CVE-2014-1765
Other,Exp.CVE-2014-2797
Other,Exp.CVE-2014-2801
Other,Exp.CVE-2014-2804
Other,Exp.CVE-2014-2820
Other,Exp.CVE-2014-2823
Other,Exp.CVE-2014-4057
Other,Exp.CVE-2014-4114
Other,Exp.CVE-2014-4148
Other,Exp.CVE-2014-6332
Other,Exp.CVE-2014-7247
Other,Exp.CVE-2016-0728
Other,Hacktool.Arpsniffer
Other,Hacktool.Bannerjack
Other,Hacktool.DDEExploit
Other,Hacktool.Deeflud
Other,Hacktool.Equation
Other,Hacktool.Equation
Other,Hacktool.Etherflood
Other,Hacktool.EventLog
Other,Hacktool.Gen
Other,Hacktool.HDRoot
Other,Hacktool.Mimikatz!g2
Other,Hacktool.Multipurpose
Other,Hacktool.Rootkit
Other,Hacktool.Rootkit!gen
Other,Hacktool.Sipbot
Other,Hacktool.Spoofer
Other,Hacktool.Unreal.A
Other,Infostealer.Bancos
Other,Infostealer.Bancos!gen
Other,Infostealer.Banker.D
Other,Infostealer.Gamania
Other,Infostealer.Marlap 
Other,Infostealer.QQRob.A
Other,Java.Boxer
Other,Java.Nastybrew.A
Other,Java.Nocheat
Other,Java.StartPage
Other,Joke.Gen
Other,JS.Fortnight
Other,JS.Fortnight.D
Other,JS.Scondeo
Other,JS.SecurityToolFraud
Other,JS.SecurityToolFraud.B
Other,Keylogger.Stawin
Other,Linux.Apaback
Other,Linux.Backdoor.Kaiten
Other,Linux.HDRoot
Other,Linux.Jac.8759
Other,Linux.Mare
Other,Linux.RST.B
Other,MacOS.MW2004.Trojan
Other,MEL.Odorous
Other,OSX.Exploit.Launchd
Other,OSX.Klog.A!gen1
Other,OSX.Leap.A
Other,Packed.Generic.276 
Other,Packed.Vuntid!gen1
Other,PWSteal.Jginko
Other,Python.Sibi!inf
Other,SB.Badbunny!inf
Other,Security Risk
Other,SecurityRisk.FlushDNS
Other,SecurityRisk.Gen
Other,SecurityRisk.Gen1
Other,Suspicious.Cloud
Other,Suspicious.Cloud.AM
Other,Suspicious.DLoader 
Other,Suspicious.Graybird.1 
Other,Suspicious.Insight
Other,Suspicious.S.Cloud
Other,Suspicious.S.Cloud.2
Other,Suspicious.S.Cloud.3
Other,Suspicious.S.Cloud.4
Other,Suspicious.S.Cloud.5
Other,Suspicious.S.Cloud.6
Other,Suspicious.S.Cloud.6.A
Other,Suspicious.S.Cloud.P 
Other,Suspicious.S.DLoader 
Other,Suspicious.S.MrC
Other,Suspicious.S.Stealers 
Other,Suspicious.S.StealersB
Other,Suspicious.Stealers 
Other,SymbOS.Cardtrp.T
Other,SymbOS.Cdropper.H
Other,SymbOS.Dampig.B
Other,SymbOS.Skulls.B
Other,Trojan.Abaxo
Other,Trojan.Agentdoc
Other,Trojan.Androv
Other,Trojan.Anymail
Other,Trojan.Ascetic.A
Other,Trojan.Bankpatch.B
Other,Trojan.Bansap
Other,Trojan.Bedrill
Other,Trojan.Benuti
Other,Trojan.Boaxxe!dr
Other,Trojan.Bootconf
Other,Trojan.Brutecode
Other,Trojan.ByteVerify
Other,Trojan.Cargao
Other,Trojan.Chost
Other,Trojan.Clagger
Other,Trojan.Clagger.B
Other,Trojan.Cookrar
Other,Trojan.Delrun
Other,Trojan.Desktophijack
Other,Trojan.Dingsta.A
Other,Trojan.Diskfil
Other,Trojan.Dustbunny
Other,Trojan.Ecure
Other,Trojan.Ecure.B
Other,Trojan.Ecure.C
Other,Trojan.Emcodec
Other,Trojan.Etsur
Other,Trojan.Foron
Other,Trojan.Framar
Other,Trojan.Gema
Other,Trojan.Ibiza
Other,Trojan.Kalshi
Other,Trojan.KillAV.B
Other,Trojan.KillAV.C
Other,Trojan.KillAV.D
Other,Trojan.Linst
Other,Trojan.Lodear.C
Other,Trojan.Lyndkrew
Other,Trojan.Mdropper.E
Other,Trojan.Mdropper.X
Other,Trojan.Mixpel
Other,Trojan.Mpkit!html
Other,Trojan.Nurevil
Other,Trojan.Peacomm!inf
Other,Trojan.PSW.Gip
Other,Trojan.PWS.QQPass.C
Other,Trojan.PWS.QQPass.D
Other,Trojan.Randsom.A
Other,Trojan.Repsamo
Other,Trojan.Sequendrop
Other,Trojan.Sidbet
Other,Trojan.Spyeye
Other,Trojan.StartPage.C
Other,Trojan.StartPage.E
Other,Trojan.StartPage.I
Other,Trojan.Stranget.B
Other,Trojan.Tarodrop
Other,Trojan.Tarodrop.B
Other,Trojan.Tarodrop.C
Other,Trojan.Textcash
Other,Trojan.Vundo.B
Other,Trojan.Zlob
Other,Trojan.Zlob.H
Other,Trojan.Zlob.K
Other,Urkel
Other,W32.Achar.Worm
Other,W32.Advegol!gen
Other,W32.Alerta.Trojan
Other,W32.Almanahe.A!inf 
Other,W32.Amirecivel
Other,W32.Bagif
Other,W32.Beagle.DZ
Other,W32.Bezilom.Worm
Other,W32.Bizten
Other,W32.Bolgi.Worm
Other,W32.Bugbros.B@mm
Other,W32.Darksnow!inf
Other,W32.Detnat
Other,W32.ElKern.3587
Other,W32.Exiveter
Other,W32.Figbox
Other,W32.Foamer.A
Other,W32.Friendgreet.worm
Other,W32.HLLP.Philis
Other,W32.HLLP.Sality!inf
Other,W32.HLLP.Sality.O 
Other,W32.HLLP.Sality.Q
Other,W32.HLLP.VB.14336.C
Other,W32.HLLW.Antinny.E
Other,W32.HLLW.Cake
Other,W32.HLLW.Franriv
Other,W32.HLLW.Habrack
Other,W32.HLLW.Qaz.D
Other,W32.HLLW.Veedna.C
Other,W32.Hostidel.Trojan.C
Other,W32.Imaut
Other,W32.Induc.A 
Other,W32.Induc.A!dcu
Other,W32.Induc.A!pas
Other,W32.Induc.B!dcu
Other,W32.Jeefo
Other,W32.Lujer
Other,W32.Lurkasys.A!inf
Other,W32.Magistr.corrupt
Other,W32.Manifest.Trojan
Other,W32.Memesa
Other,W32.MFG.Tassos@mm Hoax
Other,W32.Mumawow.A
Other,W32.Mumawow.A!inf
Other,W32.Mumawow.C!inf
Other,W32.Naplik!inf
Other,W32.Notong.A
Other,W32.Notong.A!inf
Other,W32.Patched!gen
Other,W32.Pavsee.A
Other,W32.Philis.C
Other,W32.Piffle
Other,W32.Pixo
Other,W32.Ramnit.N
Other,W32.Remabl.Worm
Other,W32.Resik.A
Other,W32.Sality.R
Other,W32.Sality.S
Other,W32.Sality.U
Other,W32.Sality.V
Other,W32.Sality.V!inf
Other,W32.SillyPrep
Other,W32.Sobig.A@mm.enc
Other,W32.Spamuzle.E
Other,W32.Spamuzle.E!inf
Other,W32.Spex.B.Worm
Other,W32.Vampiro.A
Other,W32.Vebisp
Other,W32.Virut.A
Other,W32.Weakling
Other,W32.Whybo
Other,W95.Kenston
Other,W95.Miam.4716
Other,W95.Savior
Other,W97M.Cham.A@mm
Other,W97M.Inspector.E
Other,W97M.Shepmah.G
Other,W97M.Sherlock
Other,W97M.Strano
Other,W97M.Twopey.C
Other,W97M.Wrench.Gen
Other,W97M.Zeitung.A
Other,Weather.B:Tw
Other,WHS.Vred
Other,Willow.2013
Other,WM.Alien
Other,WM.Alliance
Other,WM.Bandung
Other,WM.BigDaddy
Other,WM.Concept.G
Other,WS.Heuristic.1
Other,WS.Heuristic.2
Other,WS.Heuristic.3
Other,WS.Malware.1
Other,WS.Malware.2
Other,WS.Trojan.G
Other,WS.Trojan.H
Other,WS.Viral.1
Other,X97M.Squared.B.Gen
Other,Xeram.1664
Other,XF.Helpopy
Other Trojan,Bloodhound.Exploit.557
Other Trojan,RemoteAccess.ADH 
Other Trojan,RemoteAccess.BL
Other Trojan,SecurityRisk.ADH 
Other Trojan,SecurityRisk.BL
Potentially Unwanted App,Android.Generisk
Potentially Unwanted App,Gamevance!gen1
Potentially Unwanted App,Gamevance!gen4
Potentially Unwanted App,Gamevance!gen5
Potentially Unwanted App,Gamevance!gen6
Potentially Unwanted App,OSX.Genieo!gen1
Potentially Unwanted App,OSX.MACDefender!gen1
Potentially Unwanted App,OSX.Searchprotect!gen1
Potentially Unwanted App,Packed.Generic.383
Potentially Unwanted App,PUA.LivePlayer!gen2 
Potentially Unwanted App,PUA.Loadmoney!gen1
Potentially Unwanted App,PUA.Loadmoney!gen2
Potentially Unwanted App,PUA.Maltrec.TS!g3
Potentially Unwanted App,PUA.PremiumSMSScam!g9
Potentially Unwanted App,PUA.Solimba!gen1
Potentially Unwanted App,PUA.Suspicious.B.UMH
Potentially Unwanted App,PUA.Yontoo.C
Potentially Unwanted App,PUA.Yontoo.C!gen1
RemoteAccess,Remacc
RemoteAccess,RemoteAccess.Gen
Security Assessment Tool,SecurityToolFraud!gen3
Security Assessment Tool,SecurityToolFraud!gen4
Security Assessment Tool,SecurityToolFraud!gen5
Security Assessment Tool,SecurityToolFraud!gen6
Security Assessment Tool,SMSFastLoads!gen1
Security Assessment Tool,UltraDefragFraud!gen10
Security Assessment Tool,UltraDefragFraud!gen11
Security Assessment Tool,UltraDefragFraud!gen13
Security Assessment Tool,UltraDefragFraud!gen14
Security Assessment Tool,UltraDefragFraud!gen15
Security Assessment Tool,UltraDefragFraud!gen16
Security Assessment Tool,UltraDefragFraud!gen17
Security Assessment Tool,UltraDefragFraud!gen18
Security Assessment Tool,UltraDefragFraud!gen2
Security Assessment Tool,UltraDefragFraud!gen3
Security Assessment Tool,UltraDefragFraud!gen4
Security Assessment Tool,UltraDefragFraud!gen5
Security Assessment Tool,UltraDefragFraud!gen6
Security Assessment Tool,UltraDefragFraud!gen8
Security Assessment Tool,XpAntivirus!gen1
Spyware,Spyware.EBlaster!gen1
Spyware,Spyware.Gen
Spyware,Spyware.Unknown
Spyware Trojan,OSX.Sofacy
Spyware Trojan,Spyware.ADH 
Spyware Trojan,Spyware.BL
Trackware,Trackware.Gen
Trackware Trojan,Trackware.ADH 
Trackware Trojan,Trackware.BL
Trojan,Adware.ArcadeWeb!gen
Trojan,Android.Accstealer
Trojan,Android.Acecard
Trojan,Android.Ackposts
Trojan,Android.Acnetdoor
Trojan,Android.Acnetsteal
Trojan,Android.Actech
Trojan,Android.Adrd
Trojan,Android.Adsms
Trojan,Android.Adwlauncher
Trojan,Android.Alienspy
Trojan,Android.Answerbot
Trojan,Android.Antammi
Trojan,Android.Aplog
Trojan,Android.Appleservice
Trojan,Android.Arspam
Trojan,Android.Backapp
Trojan,Android.Backdexer
Trojan,Android.Backflash
Trojan,Android.Backscript
Trojan,Android.Badaccents
Trojan,Android.Ballonpop
Trojan,Android.Bankosy
Trojan,Android.Bankun
Trojan,Android.Basebridge
Trojan,Android.Basedao
Trojan,Android.Batterydoctor
Trojan,Android.Becuro
Trojan,Android.Beita
Trojan,Android.Benews
Trojan,Android.Bgserv
Trojan,Android.Bmaster
Trojan,Android.Bossefiv
Trojan,Android.Cajino
Trojan,Android.Catchtoken
Trojan,Android.Centero
Trojan,Android.Cepsohord
Trojan,Android.Chuli
Trojan,Android.Citmo
Trojan,Android.Claco
